,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3467,West+Carrollton,39.6722812,-84.2521632,Joe Weidner Field,39.67219636512496,-84.25022246400339,Baseball Field
3468,West+Carrollton,39.6722812,-84.2521632,Miami Valley Sand,39.670249938964844,-84.2552490234375,Volleyball Court
3469,Westerville,40.126139,-82.9295287,Graeter's Ice Cream,40.1260324749857,-82.93185744945367,Ice Cream Shop
3470,Westerville,40.126139,-82.9295287,Cala Luna Salon & Spa,40.12549368266661,-82.93124153009416,Salon / Barbershop
3471,Westerville,40.126139,-82.9295287,Thai Grille,40.12591960630609,-82.931046974499,Thai Restaurant
3472,Westerville,40.126139,-82.9295287,Uptown Deli and Brew,40.12695225820426,-82.93218737287731,Gastropub
3473,Westerville,40.126139,-82.9295287,Schneiders Bakery,40.12577,-82.9314,Bakery
3474,Westerville,40.126139,-82.9295287,Governor's Cigar Lounge,40.12599630589877,-82.93051066230514,Smoke Shop
3475,Westerville,40.126139,-82.9295287,Koblé,40.12607781324933,-82.93181047994524,Greek Restaurant
3476,Westerville,40.126139,-82.9295287,Meza Wine Shop,40.12714058785435,-82.93202413149002,Wine Shop
3477,Westerville,40.126139,-82.9295287,Java Central,40.12541203735002,-82.93133124948481,Coffee Shop
3478,Westerville,40.126139,-82.9295287,Temperance Row Brewing,40.12691505593223,-82.9322842420757,Brewery
3479,Westerville,40.126139,-82.9295287,Old Bag of Nails Pub,40.126552130344464,-82.93172541162103,Pub
3480,Westerville,40.126139,-82.9295287,Northstar Cafe,40.12315335286036,-82.93076566812302,Café
3481,Westerville,40.126139,-82.9295287,Westerville Public Library,40.12303719345819,-82.92930070531382,Library
3482,Westerville,40.126139,-82.9295287,Dairy Queen,40.12378063787544,-82.9305563076287,Ice Cream Shop
3483,Westerville,40.126139,-82.9295287,Westerville Grill,40.12432048086961,-82.93109993121502,Breakfast Spot
3484,Westerville,40.126139,-82.9295287,Good Vibes Winery,40.12596006315388,-82.93143425907373,Winery
3485,Westerville,40.126139,-82.9295287,Asterisk Supper Club,40.12635986530529,-82.93140690656641,American Restaurant
3486,Westerville,40.126139,-82.9295287,Jimmy V's,40.12577251207907,-82.93157922646236,American Restaurant
3487,Westerville,40.126139,-82.9295287,Crimson And Clover Hair Salon,40.123517,-82.930939,Cosmetics Shop
3488,Westerville,40.126139,-82.9295287,Cluckers,40.126680750678396,-82.93166382055121,Fried Chicken Joint
3489,Westerville,40.126139,-82.9295287,CVS pharmacy,40.12191161167073,-82.93055071862652,Pharmacy
3490,Westerville,40.126139,-82.9295287,Melt House of Fitness,40.126806510368816,-82.92771019450507,Yoga Studio
3491,Westerville,40.126139,-82.9295287,Rising Moon,40.125774739263974,-82.93112484783896,Clothing Store
3492,Westerville,40.126139,-82.9295287,D D Reckner Co,40.126243591308594,-82.92721557617188,Food
3493,Westerville,40.126139,-82.9295287,Westerville Antiques,40.12597747622061,-82.9316816456391,Antique Shop
3494,Westerville,40.126139,-82.9295287,Barrel & Boar,40.12627010920469,-82.93120413400905,BBQ Joint
3495,Westerville,40.126139,-82.9295287,Shirley's Gourmet Popcorn-Westerville,40.12627410888672,-82.93189239501953,Dessert Shop
3496,Westerville,40.126139,-82.9295287,Tostadelicious,40.125086,-82.931473,Restaurant
3497,Westerville,40.126139,-82.9295287,Uptown Pharmacy,40.12647511572592,-82.93229677174513,Pharmacy
3498,Westerville,40.126139,-82.9295287,Revolution Nutrition,40.12325948381437,-82.93057367341405,Health Food Store
3499,Westerville,40.126139,-82.9295287,"John A Parrish, O.D.",40.128931,-82.931962,Doctor's Office
3500,Westerville,40.126139,-82.9295287,Catholica,40.122428,-82.930529,Hobby Shop
3501,Westerville,40.126139,-82.9295287,Park Behind Westerville Utilities,40.122337341308594,-82.92769622802734,Park
3502,Westerville,40.126139,-82.9295287,westerville parks and rec walnut,40.122467041015625,-82.92725372314453,Athletics & Sports
3503,Westerville,40.126139,-82.9295287,Element 5 Fitness and Wellness,40.130158,-82.926918,Athletics & Sports
3504,Westlake,41.4553232,-81.91791740000001,Chelsea Hall,41.451836440543886,-81.91455145121681,Antique Shop
3505,Whitehall,39.96673079999999,-82.8854559,Dairy Queen,39.96298379097237,-82.88609907031059,Ice Cream Shop
3506,Whitehall,39.96673079999999,-82.8854559,Sunrise Market,39.967661,-82.885797,Convenience Store
3507,Whitehall,39.96673079999999,-82.8854559,Bowling Jr Howell H,39.965576171875,-82.88223266601562,Bowling Alley
3508,Whitehall,39.96673079999999,-82.8854559,Mojo Tago Food Truck,39.968708176988024,-82.88845292451582,Food Truck
3509,Whitehall,39.96673079999999,-82.8854559,Jumbo's Sub Shop,39.96300011666666,-82.88539230823517,Sandwich Place
3510,Wickliffe,41.605327,-81.45344899999999,Pine Ridge Country Club,41.60635541887286,-81.44924124920435,Golf Course
3511,Wickliffe,41.605327,-81.45344899999999,Ohio Laser Contouring LLC,41.60533,-81.45345,Gym / Fitness Center
3512,Wickliffe,41.605327,-81.45344899999999,Coffee Time Hey Hey Hey,41.6034596997061,-81.45490546965223,Café
3513,Willard,41.053113399999994,-82.7262958,Domino's Pizza,41.055519,-82.725726,Pizza Place
3514,Willard,41.053113399999994,-82.7262958,Willard Elk's,41.05586188333926,-82.72692538876433,American Restaurant
3515,Willard,41.053113399999994,-82.7262958,The 'Shoe,41.05342877108182,-82.72167665347251,Restaurant
3516,Willard,41.053113399999994,-82.7262958,Uncle Dudley's,41.05703925365574,-82.72473802614522,Restaurant
3517,Willoughby,41.6397696,-81.4065011,Ballantine,41.6403965733622,-81.40665304747742,Bar
3518,Willoughby,41.6397696,-81.4065011,Kleifeld's Restaurant,41.64168116528754,-81.40669480056557,Diner
3519,Willoughby,41.6397696,-81.4065011,Local Sol,41.64081216138537,-81.40539463558196,Tapas Restaurant
3520,Willoughby,41.6397696,-81.4065011,Fiona's Coffee Bar & Bakery,41.639749004824345,-81.40687861282838,Coffee Shop
3521,Willoughby,41.6397696,-81.4065011,The Morehouse,41.6414404632027,-81.40678976466172,Bar
3522,Willoughby,41.6397696,-81.4065011,Barrio Willoughby,41.64135082674564,-81.40631103494763,Taco Place
3523,Willoughby,41.6397696,-81.4065011,Arabica Coffee House,41.63971573366208,-81.40696063958092,Coffee Shop
3524,Willoughby,41.6397696,-81.4065011,The Wild Goose,41.639820424705896,-81.40684373038177,Bar
3525,Willoughby,41.6397696,-81.4065011,Hook & Hoof New American Kitchen and Cocktail,41.640069,-81.406345,Theme Restaurant
3526,Willoughby,41.6397696,-81.4065011,Nickelby's Round Bar & Kitchen,41.64154695294357,-81.40660862752182,Bar
3527,Willoughby,41.6397696,-81.4065011,Pranzo,41.641274339021216,-81.40675053922456,Italian Restaurant
3528,Willoughby,41.6397696,-81.4065011,Willoughby Outdoor Market,41.63944024528233,-81.40654389281043,Farmers Market
3529,Willoughby,41.6397696,-81.4065011,Domino's Pizza,41.63790145588555,-81.40838027000427,Pizza Place
3530,Willoughby,41.6397696,-81.4065011,Cork's Wine Bar,41.64092383431735,-81.40676887667811,Wine Bar
3531,Willoughby,41.6397696,-81.4065011,Crepes in the City,41.640137,-81.406525,Breakfast Spot
3532,Willoughby,41.6397696,-81.4065011,1899 Pub,41.640570087188976,-81.40639895201434,Pub
3533,Willoughby,41.6397696,-81.4065011,Harmony Studios - Zen Studio,41.6415225,-81.40767319999999,Yoga Studio
3534,Willoughby,41.6397696,-81.4065011,Lure Bistro & Sushi Bar,41.641445829182395,-81.40807428765527,Seafood Restaurant
3535,Willoughby,41.6397696,-81.4065011,Eastside Relics,41.640989951747805,-81.40629701631696,Antique Shop
3536,Willoughby,41.6397696,-81.4065011,Young's Sushi,41.640986896960236,-81.4090928700913,Sushi Restaurant
3537,Willoughby,41.6397696,-81.4065011,Frank & Tony's Place,41.64082058809136,-81.40771881344423,Bar
3538,Willoughby,41.6397696,-81.4065011,Citizens Bank,41.64228444662718,-81.4061573871555,Bank
3539,Willoughby,41.6397696,-81.4065011,Fifth Third Bank,41.642854466373784,-81.40624507340357,Bank
3540,Willoughby,41.6397696,-81.4065011,Subway,41.642093312016854,-81.4113793521579,Sandwich Place
3541,Willoughby,41.6397696,-81.4065011,BP,41.64216418990166,-81.40605036028082,Gas Station
3542,Willoughby,41.6397696,-81.4065011,Tank's Burgers & Burritos,41.64053309899913,-81.40632469807792,Mexican Restaurant
3543,Willoughby,41.6397696,-81.4065011,Wes Point Park,41.639028409942334,-81.40683926178056,Park
3544,Willoughby,41.6397696,-81.4065011,Dave's Cosmic Subs,41.64064025878906,-81.40579223632812,Sandwich Place
3545,Willoughby,41.6397696,-81.4065011,Gavi's,41.640769935064824,-81.40542715787888,Italian Restaurant
3546,Willoughby,41.6397696,-81.4065011,Daved Jewelers,41.640069,-81.406345,Jewelry Store
3547,Willoughby,41.6397696,-81.4065011,Todd Field,41.64054958814916,-81.40398921903147,Baseball Field
3548,Willoughby,41.6397696,-81.4065011,"Stephen John Futterer, Attorney At Law",41.637864,-81.407649,Lawyer
3549,Willoughby,41.6397696,-81.4065011,Stewart's Hobbies & Collectors,41.637749,-81.408594,Hobby Shop
3550,Willoughby,41.6397696,-81.4065011,Barroco Arepa Bar,41.643292,-81.40634,Latin American Restaurant
3551,Willoughby,41.6397696,-81.4065011,B&N Tire Service & Auto Repair,41.636432,-81.408474,Automotive Shop
3552,Willoughby+Hills,41.598382,-81.418447,WILLOUGHBY HILLS UM CHURCH,41.5988655,-81.41798,Thrift / Vintage Store
3553,Willowick,41.633103000000006,-81.468727,Hongosh Homefront,41.631699,-81.467466,Gym
3554,Willowick,41.633103000000006,-81.468727,kyleighs's bus stop,41.632925069512304,-81.46707398824368,Bus Station
3555,Willowick,41.633103000000006,-81.468727,Mattress showcase,41.6313591003418,-81.46674346923828,Mattress Store
3556,Willowick,41.633103000000006,-81.468727,Habat Household,41.6316347821603,-81.47382437664167,Speakeasy
3557,Wilmington,39.4453393,-83.8285375,General Denver,39.44571225484639,-83.83003648086745,New American Restaurant
3558,Wilmington,39.4453393,-83.8285375,For The Love Of Ink,39.44482514662635,-83.82999443101558,Public Art
3559,Wilmington,39.4453393,-83.8285375,Jen's Deli,39.44546289373228,-83.82904069945627,Deli / Bodega
3560,Wilmington,39.4453393,-83.8285375,Fiesta Veracruz,39.44665224105757,-83.8291180189831,Mexican Restaurant
3561,Wilmington,39.4453393,-83.8285375,Kava Haus,39.446749,-83.825163,Café
3562,Wilmington,39.4453393,-83.8285375,Clinton County Farmers' Market,39.445884547727715,-83.82976378440755,Vegetarian / Vegan Restaurant
3563,Wilmington,39.4453393,-83.8285375,The Mediterranean,39.445405503600504,-83.82783120536945,Italian Restaurant
3564,Wilmington,39.4453393,-83.8285375,CVS Pharmacy,39.445030212402344,-83.8265380859375,Pharmacy
3565,Wilmington,39.4453393,-83.8285375,Domino's Pizza,39.446951007491066,-83.83309145273421,Pizza Place
3566,Wilmington,39.4453393,-83.8285375,Family Dollar,39.445584999999994,-83.823662,Discount Store
3567,Wilmington,39.4453393,-83.8285375,The Loft At Samuel Walkers,39.44526290893555,-83.8296890258789,American Restaurant
3568,Wilmington,39.4453393,-83.8285375,Shake Those Pounds,39.44554901123047,-83.82948303222656,Restaurant
3569,Wilmington,39.4453393,-83.8285375,Tincap,39.44445037841797,-83.8297348022461,Bar
3570,Wilmington,39.4453393,-83.8285375,Weathervane Dry Cleaners,39.445071453103836,-83.82587858408137,Accessories Store
3571,Wilmington,39.4453393,-83.8285375,Sugartree Ministries,39.44521194531099,-83.82571282753385,Coffee Shop
3572,Wilmington,39.4453393,-83.8285375,Joe's Java,39.44532801248942,-83.8255760943726,Coffee Shop
3573,Wilmington,39.4453393,-83.8285375,For a Song and a Story,39.44665976666667,-83.8249779,Bookstore
3574,Wilmington,39.4453393,-83.8285375,Wilmington Public Library,39.449057,-83.827773,Bookstore
3575,Wilmington,39.4453393,-83.8285375,clinton county,39.44884515029485,-83.8304418939828,Moving Target
3576,Wooster,40.798097600000006,-81.9397733,Spoon Market & Deli,40.79716014389027,-81.93976679347878,Deli / Bodega
3577,Wooster,40.798097600000006,-81.9397733,Broken Rocks Cafe & Bakery,40.798122171031125,-81.9394851771337,Café
3578,Wooster,40.798097600000006,-81.9397733,Bob's Omahoma Barbeque,40.79773045921918,-81.9395711431049,BBQ Joint
3579,Wooster,40.798097600000006,-81.9397733,Basil Asian Bistro,40.798006176798104,-81.94119639517898,Thai Restaurant
3580,Wooster,40.798097600000006,-81.9397733,The City Square Steakhouse,40.797362015249824,-81.9395027865429,Steakhouse
3581,Wooster,40.798097600000006,-81.9397733,Books In Stock,40.79851794988044,-81.9389438022008,Bookstore
3582,Wooster,40.798097600000006,-81.9397733,Templeton's Scottish Bakery & Coffee House,40.79849723051222,-81.93871736526489,Coffee Shop
3583,Wooster,40.798097600000006,-81.9397733,Jimmy John's,40.79805609087212,-81.94084611254094,Sandwich Place
3584,Wooster,40.798097600000006,-81.9397733,The Olde Jaol Tavern,40.79969146346342,-81.94168576142539,Bar
3585,Wooster,40.798097600000006,-81.9397733,Local Roots Market and Café,40.79716598951337,-81.94120746595992,Café
3586,Wooster,40.798097600000006,-81.9397733,The Faithful Little Cupcake,40.798492408107464,-81.93872869986326,Bakery
3587,Wooster,40.798097600000006,-81.9397733,The Market Grill,40.796275801356636,-81.93922891619002,Bar
3588,Wooster,40.798097600000006,-81.9397733,Tulipan Hungarian Pastry & Coffee Shop,40.79781620824943,-81.93972884400547,Coffee Shop
3589,Wooster,40.798097600000006,-81.9397733,JAFB Wooster Brewery,40.79949056853712,-81.93462298975015,Brewery
3590,Wooster,40.798097600000006,-81.9397733,SoMar Wine Cellars,40.79666647369231,-81.93969778376048,Wine Bar
3591,Wooster,40.798097600000006,-81.9397733,Dari-Land,40.79746685859315,-81.94331594763482,Ice Cream Shop
3592,Wooster,40.798097600000006,-81.9397733,CW Burgerstein,40.797778906262884,-81.94461347365733,Burger Joint
3593,Wooster,40.798097600000006,-81.9397733,The Henry Station,40.79592627104074,-81.93889165842646,American Restaurant
3594,Wooster,40.798097600000006,-81.9397733,Family Dollar,40.79802032244891,-81.94307363751498,Discount Store
3595,Wooster,40.798097600000006,-81.9397733,Buehler's Fresh Foods,40.801169118627676,-81.94122858362196,Grocery Store
3596,Wooster,40.798097600000006,-81.9397733,Muddys,40.79854738531054,-81.93561994842227,American Restaurant
3597,Wooster,40.798097600000006,-81.9397733,Chase Bank,40.798928,-81.941443,Bank
3598,Wooster,40.798097600000006,-81.9397733,Hero House,40.799552354064325,-81.93704508854871,Sandwich Place
3599,Wooster,40.798097600000006,-81.9397733,PNC Bank,40.79799,-81.94029,Bank
3600,Wooster,40.798097600000006,-81.9397733,The Parlor,40.79811559000304,-81.94151778363732,Diner
3601,Wooster,40.798097600000006,-81.9397733,Subway,40.79457795124774,-81.93841923387049,Sandwich Place
3602,Wooster,40.798097600000006,-81.9397733,Matsos' Family Restaurant,40.79782004272295,-81.94150080906013,Pizza Place
3603,Wooster,40.798097600000006,-81.9397733,Meatheads Union,40.79726,-81.94012,Butcher
3604,Wooster,40.798097600000006,-81.9397733,Salsaroja Bar & Grill,40.79783,-81.941284,Tex-Mex Restaurant
3605,Wooster,40.798097600000006,-81.9397733,Vertical Runner,40.79675769136968,-81.93973277314008,Sporting Goods Shop
3606,Wooster,40.798097600000006,-81.9397733,Gionino's Pizzeria,40.79868418623576,-81.93841130420945,Pizza Place
3607,Wooster,40.798097600000006,-81.9397733,Lucky Records,40.79787582868689,-81.93966883164981,Record Shop
3608,Wooster,40.798097600000006,-81.9397733,Today's Kitchen,40.797804,-81.939761,Furniture / Home Store
3609,Wooster,40.798097600000006,-81.9397733,Best Western Wooster Hotel,40.79830694472535,-81.93717492760697,Hotel
3610,Wooster,40.798097600000006,-81.9397733,Larry's Music Center,40.798640255116155,-81.93654966605908,Music Store
3611,Wooster,40.798097600000006,-81.9397733,Melvin's Brick Oven and Bakery,40.797622817,-81.944484517,Bakery
3612,Wooster,40.798097600000006,-81.9397733,TJ's Restaurant,40.797712422618474,-81.94459642373126,American Restaurant
3613,Wooster,40.798097600000006,-81.9397733,The Bake Haus,40.7986946105957,-81.9342041015625,Bakery
3614,Worthington,40.0930945,-83.0179593,Fresh Thyme Farmers Market,40.093743389677876,-83.0182926976364,Grocery Store
3615,Worthington,40.0930945,-83.0179593,Dairy Queen,40.09306157318037,-83.0175725324898,Ice Cream Shop
3616,Worthington,40.0930945,-83.0179593,Old Worthington Library,40.090572,-83.016559,Library
3617,Worthington,40.0930945,-83.0179593,Mrs. Goodman's Baking Co.,40.09235875898433,-83.01833083239248,Bakery
3618,Worthington,40.0930945,-83.0179593,Huntington National Bank,40.09001722,-83.01752453,Bank
3619,Worthington,40.0930945,-83.0179593,SUBWAY,40.09250203041167,-83.0184363771811,Sandwich Place
3620,Worthington,40.0930945,-83.0179593,CVS pharmacy,40.09270961829337,-83.01722752160791,Pharmacy
3621,Wyoming,39.231169200000004,-84.46577579999999,Wyoming Pastry Shop,39.22722677825308,-84.46575440087008,Bakery
3622,Wyoming,39.231169200000004,-84.46577579999999,"Center for the Arts, Wyoming",39.22748292558198,-84.46672880471615,Performing Arts Venue
3623,Wyoming,39.231169200000004,-84.46577579999999,Gabby's Cafe,39.227128927041356,-84.46517753536746,Café
3624,Wyoming,39.231169200000004,-84.46577579999999,Wyoming Skate Park,39.23414777763705,-84.46516160874953,Skate Park
3625,Wyoming,39.231169200000004,-84.46577579999999,Station Family+BBQ,39.227477,-84.466475,BBQ Joint
3626,Wyoming,39.231169200000004,-84.46577579999999,Wyoming Meat Market,39.227124973015734,-84.46541785971887,Food
3627,Wyoming,39.231169200000004,-84.46577579999999,Tolberts Chili,39.227386474609375,-84.46319580078125,Food
3628,Xenia,39.68478220000001,-83.9296526,Acapulco,39.685847443002956,-83.93072353980753,Mexican Restaurant
3629,Xenia,39.68478220000001,-83.9296526,Devil Wind Brewing,39.683184999999995,-83.92947,Brewery
3630,Xenia,39.68478220000001,-83.9296526,Linda's Restaurant,39.684805,-83.928379,American Restaurant
3631,Xenia,39.68478220000001,-83.9296526,KeyBank,39.68642497059298,-83.93003225326538,Bank
3632,Xenia,39.68478220000001,-83.9296526,Donatos Pizza,39.68652198305078,-83.9311882853508,Pizza Place
3633,Xenia,39.68478220000001,-83.9296526,Chase Bank,39.68359491891679,-83.93454976379871,Bank
